,Infected,Dead
0,0.0,0.0
1,836.1666666666667,32.5
2,996.4999999999998,33.66666666666667
3,656.166666666667,34.66666666666666
4,592.5,55.500000000000014
5,973.3333333333335,90.16666666666666
6,1384.666666666666,127.0
7,1236.166666666667,115.16666666666669
8,679.5,93.99999999999994
9,370.16666666666697,82.33333333333337
10,265.33333333333303,72.5
11,125.70000000000073,28.100000000000023
12,38.79999999999927,15.199999999999932
13,25.399999999999636,12.600000000000023
14,0.0,6.399999999999977
15,0.0,4.0
16,0.0,0.40000000000009095
